video link,creator handler,,,,,,,,,,,,,
https://www.tiktok.com/@studyywithruby/video/7511025689437506858,@studyywithruby,,,,,,,,,,,,,
https://www.tiktok.com/@__studycore_/video/7522087268098542850,@__studycore_,,,,,,,,,,,,,
https://www.tiktok.com/@studyfetchzeynep/video/7515199241971567879,@studyfetchzeynep,,,,,,,,,,,,,
https://www.tiktok.com/@studywith.ry/video/7522224145740909838,@studywith.ry,,,,,,,,,,,,,
https://www.tiktok.com/@gradschoolwithjess/video/7521512186485722399,@gradschoolwithjess,,,,,,,,,,,,,
https://www.tiktok.com/@studywitthgrace/video/7514365271532899589,@studywitthgrace,,,,,,,,,,,,,
https://www.tiktok.com/@celine.sibai/video/7522798959727807762,@celine.sibai,,,,,,,,,,,,,
https://www.tiktok.com/@justcallmaggie/video/7524787283824741687,@justcallmaggie,,,,,,,,,,,,,
https://www.tiktok.com/@studywithzeus/video/7515154781107719446,@studywithzeus,,,,,,,,,,,,,
https://www.tiktok.com/@kiyiadechelle/video/7522555875387542797,@kiyiadechelle,,,,,,,,,,,,,
https://www.tiktok.com/@arasmedlyf/video/7519143415595011336,@arasmedlyf,,,,,,,,,,,,,
https://www.tiktok.com/@nickkymeo/video/7519550385816882488,@nickkymeo,,,,,,,,,,,,,
https://www.tiktok.com/@studyrooutine/video/7523585643306405142,@studyrooutine,,,,,,,,,,,,,
https://www.tiktok.com/@studywithzeus/video/7516205225078705430,@studywithzeus,,,,,,,,,,,,,
https://www.tiktok.com/@studyfetchzeynep/video/7515512807849331976,@studyfetchzeynep,,,,,,,,,,,,,
https://www.tiktok.com/@diva_in_distress/video/7519146254958447879,@diva_in_distress,,,,,,,,,,,,,
https://www.tiktok.com/@ariana.study/video/7514785506954120494,@ariana.study,,,,,,,,,,,,,
https://www.tiktok.com/@diva_in_distress/video/7518773962453617927,@diva_in_distress,,,,,,,,,,,,,
https://www.tiktok.com/@studywithzeus/video/7514366269517286678,@studywithzeus,,,,,,,,,,,,,
https://www.tiktok.com/@studywithzeus/video/7514767446599912726,@studywithzeus,,,,,,,,,,,,,
https://www.tiktok.com/@minnikosmos/video/7520660301327469829,@minnikosmos,,,,,,,,,,,,,
https://www.tiktok.com/@snapsolveai/video/7519447697544334614,@snapsolveai,,,,,,,,,,,,,
https://www.tiktok.com/@ari.tamayo/video/7525284807052447006,@ari.tamayo,,,,,,,,,,,,,
https://www.tiktok.com/@studywithzeus/video/7524405498175638806,@studywithzeus,,,,,,,,,,,,,
https://www.tiktok.com/@notevibe6/video/7512375022737018119,@notevibe6,,,,,,,,,,,,,
https://www.tiktok.com/@studywithzeus/video/7512928743313280258,@studywithzeus,,,,,,,,,,,,,
https://www.tiktok.com/@cadence_alien/video/7514535270331583790,@cadence_alien,,,,,,,,,,,,,
https://www.tiktok.com/@studysmart11/video/7523924071420005639,@studysmart11,,,,,,,,,,,,,
https://www.tiktok.com/@studywroryyy/video/7524695083854122247,@studywroryyy,,,,,,,,,,,,,
https://www.tiktok.com/@hesse.ai/video/7512457629571108118,@hesse.ai,,,,,,,,,,,,,
https://www.tiktok.com/@minnikosmos/video/7515541758139321656,@minnikosmos,,,,,,,,,,,,,
https://www.tiktok.com/@byaiste/video/7522433333175897366,@byaiste,,,,,,,,,,,,,
https://www.tiktok.com/@etudiant_pass/video/7523901318629444886,@etudiant_pass,,,,,,,,,,,,,
https://www.tiktok.com/@studywithvaleriia/video/7515125676836572462,@studywithvaleriia,,,,,,,,,,,,,
https://www.tiktok.com/@notehackers/video/7511009852140014894,@notehackers,,,,,,,,,,,,,
https://www.tiktok.com/@studyfetchzeynep/video/7513928446234545415,@studyfetchzeynep,,,,,,,,,,,,,
https://www.tiktok.com/@graduatecollegefast/video/7518169814506949902,@graduatecollegefast,,,,,,,,,,,,,
https://www.tiktok.com/@snapsolveai/video/7514988401389505814,@snapsolveai,,,,,,,,,,,,,
https://www.tiktok.com/@__studycore_/video/7516901724506885399,@__studycore_,,,,,,,,,,,,,
https://www.tiktok.com/@studywithzeus/video/7513926370242727190,@studywithzeus,,,,,,,,,,,,,
https://www.tiktok.com/@by.swgmia/video/7525056319875861767,@by.swgmia,,,,,,,,,,,,,
https://www.tiktok.com/@ariana.study/video/7519236107024813342,@ariana.study,,,,,,,,,,,,,
https://www.tiktok.com/@levelallinc/video/7517370020435889421,@levelallinc,,,,,,,,,,,,,
https://www.tiktok.com/@bitjomph102/video/7521982451959254280,@bitjomph102,,,,,,,,,,,,,
https://www.tiktok.com/@nada_afm/video/7512827968612207894,@nada_afm,,,,,,,,,,,,,
https://www.tiktok.com/@olegxyz/video/7515154048627084550,@olegxyz,,,,,,,,,,,,,
https://www.tiktok.com/@__studycore_/video/7522829110482111766,@__studycore_,,,,,,,,,,,,,
https://www.tiktok.com/@academicmonster/video/7522767082346368311,@academicmonster,,,,,,,,,,,,,
https://www.tiktok.com/@learnwsara/video/7519183021652725014,@learnwsara,,,,,,,,,,,,,
https://www.tiktok.com/@soyleonl/video/7523010893169429767,@soyleonl,,,,,,,,,,,,,
https://www.tiktok.com/@supbellab/video/7517104644049489182,@supbellab,,,,,,,,,,,,,
https://www.tiktok.com/@neuronycto/video/7512538645870415126,@neuronycto,,,,,,,,,,,,,
https://www.tiktok.com/@viralapplab/video/7512518204879654187,@viralapplab,,,,,,,,,,,,,
https://www.tiktok.com/@ariana.study/video/7516637465797594398,@ariana.study,,,,,,,,,,,,,
https://www.tiktok.com/@studywithhuda/video/7512215396376792325,@studywithhuda,,,,,,,,,,,,,
https://www.tiktok.com/@studywithcalla/video/7512315073772211486,@studywithcalla,,,,,,,,,,,,,
https://www.tiktok.com/@soyleonl/video/7524130847448894738,@soyleonl,,,,,,,,,,,,,
https://www.tiktok.com/@dailythriving/video/7511799339329654047,@dailythriving,,,,,,,,,,,,,
https://www.tiktok.com/@studyrooutine/video/7511304000340364566,@studyrooutine,,,,,,,,,,,,,
https://www.tiktok.com/@studywithzeus/video/7520676104315653398,@studywithzeus,,,,,,,,,,,,,
https://www.tiktok.com/@lifew.lag/video/7523292045704695053,@lifew.lag,,,,,,,,,,,,,
https://www.tiktok.com/@its_mrraza/video/7517177948181433608,@its_mrraza,,,,,,,,,,,,,
https://www.tiktok.com/@studywithzeus/video/7523682432315362582,@studywithzeus,,,,,,,,,,,,,
https://www.tiktok.com/@dng.tlinh/video/7515783406119161096,@dng.tlinh,,,,,,,,,,,,,
https://www.tiktok.com/@teentechlyn/video/7522818288758312198,@teentechlyn,,,,,,,,,,,,,
https://www.tiktok.com/@estudio1252/video/7512483425719291154,@estudio1252,,,,,,,,,,,,,
https://www.tiktok.com/@study.with.lily3/video/7512316685605424390,@study.with.lily3,,,,,,,,,,,,,
https://www.tiktok.com/@diva_in_distress/video/7523593013990378760,@diva_in_distress,,,,,,,,,,,,,
https://www.tiktok.com/@official_take_exam_now/video/7525229283346795832,@official_take_exam_now,,,,,,,,,,,,,
https://www.tiktok.com/@katinchrome/video/7515815856723610902,@katinchrome,,,,,,,,,,,,,
https://www.tiktok.com/@alice.journeyy/video/7525124098368867598,@alice.journeyy,,,,,,,,,,,,,
https://www.tiktok.com/@estudio1252/video/7521443299220049160,@estudio1252,,,,,,,,,,,,,
https://www.tiktok.com/@studytokai8/video/7511175307114614034,@studytokai8,,,,,,,,,,,,,
https://www.tiktok.com/@studywithzeus/video/7524745269230013718,@studywithzeus,,,,,,,,,,,,,
https://www.tiktok.com/@ariana.study/video/7519614795335617822,@ariana.study,,,,,,,,,,,,,
https://www.tiktok.com/@celine.sibai/video/7524632419668905234,@celine.sibai,,,,,,,,,,,,,
https://www.tiktok.com/@studywithzeus/video/7525130435693776151,@studywithzeus,,,,,,,,,,,,,
https://www.tiktok.com/@darkwebdiaries1/video/7520487219312758032,@darkwebdiaries1,,,,,,,,,,,,,
https://www.tiktok.com/@rico.polska/video/7521090730350202134,@rico.polska,,,,,,,,,,,,,
https://www.tiktok.com/@studywithhuda/video/7516250195873565958,@studywithhuda,,,,,,,,,,,,,
https://www.tiktok.com/@getbrainly/video/7513485855474961670,@getbrainly,,,,,,,,,,,,,
https://www.tiktok.com/@ivyprep_society/video/7517128770524925197,@ivyprep_society,,,,,,,,,,,,,
https://www.tiktok.com/@byaiste/video/7513177472364547351,@byaiste,,,,,,,,,,,,,
https://www.tiktok.com/@estudio1252/video/7514383927658728711,@estudio1252,,,,,,,,,,,,,
https://www.tiktok.com/@studywithcalla/video/7512864029979839775,@studywithcalla,,,,,,,,,,,,,
https://www.tiktok.com/@studywithhuda/video/7511513825879854341,@studywithhuda,,,,,,,,,,,,,
https://www.tiktok.com/@diva_in_distress/video/7515790603888741639,@diva_in_distress,,,,,,,,,,,,,
https://www.tiktok.com/@ariana.study/video/7515147011054718251,@ariana.study,,,,,,,,,,,,,
https://www.tiktok.com/@something.scarlett/video/7516172913876159774,@something.scarlett,,,,,,,,,,,,,
https://www.tiktok.com/@estudio1252/video/7515485430519713042,@estudio1252,,,,,,,,,,,,,
https://www.tiktok.com/@diva_in_distress/video/7516543910525553928,@diva_in_distress,,,,,,,,,,,,,
https://www.tiktok.com/@studybunny.tok/video/7525097988054584590,@studybunny.tok,,,,,,,,,,,,,
https://www.tiktok.com/@mariasolecoletta/video/7521820103344672022,@mariasolecoletta,,,,,,,,,,,,,
https://www.tiktok.com/@ariana.study/video/7515517118910188831,@ariana.study,,,,,,,,,,,,,
https://www.tiktok.com/@studywithzeus/video/7518517847081962774,@studywithzeus,,,,,,,,,,,,,
https://www.tiktok.com/@ethans.study.guides/video/7516410100215500062,@ethans.study.guides,,,,,,,,,,,,,
https://www.tiktok.com/@diva_in_distress/video/7513060861913632007,@diva_in_distress,,,,,,,,,,,,,
https://www.tiktok.com/@studywithcalla/video/7511094403025374495,@studywithcalla,,,,,,,,,,,,,
https://www.tiktok.com/@olegxyz/video/7517631645109816632,@olegxyz,,,,,,,,,,,,,
https://www.tiktok.com/@clara.estudia/video/7519528185172741398,@clara.estudia,,,,,,,,,,,,,
https://www.tiktok.com/@olegxyz/video/7512044928759778616,@olegxyz,,,,,,,,,,,,,
https://www.tiktok.com/@smartnotetip/video/7516153787921239326,@smartnotetip,,,,,,,,,,,,,
https://www.tiktok.com/@shaz28_/video/7525118609530621202,@shaz28_,,,,,,,,,,,,,
https://www.tiktok.com/@olegxyz/video/7517684236694916408,@olegxyz,,,,,,,,,,,,,
https://www.tiktok.com/@marks.study.tips/video/7525204113110371598,@marks.study.tips,,,,,,,,,,,,,
https://www.tiktok.com/@onadekoghiyas/video/7522713520069233926,@onadekoghiyas,,,,,,,,,,,,,
https://www.tiktok.com/@etudiant_pass/video/7524660005505600790,@etudiant_pass,,,,,,,,,,,,,
https://www.tiktok.com/@__studycore_/video/7524672696475585814,@__studycore_,,,,,,,,,,,,,
https://www.tiktok.com/@shannon_rose257/video/7520012424288734519,@shannon_rose257,,,,,,,,,,,,,
https://www.tiktok.com/@ieltsprepzone_ai/video/7515770989095947528,@ieltsprepzone_ai,,,,,,,,,,,,,
https://www.tiktok.com/@ariana.study/video/7517004435659181343,@ariana.study,,,,,,,,,,,,,
https://www.tiktok.com/@motsomike/video/7516696304416804152,@motsomike,,,,,,,,,,,,,
https://www.tiktok.com/@snapsolveai/video/7517585242593529110,@snapsolveai,,,,,,,,,,,,,
https://www.tiktok.com/@antiff_studying/video/7521365386650979585,@antiff_studying,,,,,,,,,,,,,
https://www.tiktok.com/@pretty.cst_/video/7518361347587935502,@pretty.cst_,,,,,,,,,,,,,
https://www.tiktok.com/@whispertranscribe/video/7524258464068111649,@whispertranscribe,,,,,,,,,,,,,
https://www.tiktok.com/@studychat7/video/7519273543473827102,@studychat7,,,,,,,,,,,,,
https://www.tiktok.com/@sonicmyndsoul/video/7512643146224880918,@sonicmyndsoul,,,,,,,,,,,,,
https://www.tiktok.com/@studywithzeus/video/7513223425289145622,@studywithzeus,,,,,,,,,,,,,
https://www.tiktok.com/@japanese.dictionary_ph/video/7519150100157844756,@japanese.dictionary_ph,,,,,,,,,,,,,
https://www.tiktok.com/@diva_in_distress/video/7518012176838167826,@diva_in_distress,,,,,,,,,,,,,
https://www.tiktok.com/@ariana.study/video/7514053580349803819,@ariana.study,,,,,,,,,,,,,
https://www.tiktok.com/@olegxyz/video/7512145825275858181,@olegxyz,,,,,,,,,,,,,
https://www.tiktok.com/@nat.studywme/video/7514159264450071815,@nat.studywme,,,,,,,,,,,,,
https://www.tiktok.com/@jungforthebooks/video/7517272561147809029,@jungforthebooks,,,,,,,,,,,,,
https://www.tiktok.com/@estudio1252/video/7512849006368787719,@estudio1252,,,,,,,,,,,,,
https://www.tiktok.com/@kristi.studystream/video/7523805529991433494,@kristi.studystream,,,,,,,,,,,,,
https://www.tiktok.com/@ariana.study/video/7511798406940036383,@ariana.study,,,,,,,,,,,,,
https://www.tiktok.com/@testgenerator.app/video/7524174876651867414,@testgenerator.app,,,,,,,,,,,,,
https://www.tiktok.com/@diva_in_distress/video/7512303903531175186,@diva_in_distress,,,,,,,,,,,,,
https://www.tiktok.com/@studywith.ry/video/7521838130979147039,@studywith.ry,,,,,,,,,,,,,
https://www.tiktok.com/@snapsolveai/video/7520181935021526274,@snapsolveai,,,,,,,,,,,,,
https://www.tiktok.com/@motsomike/video/7516612144805334278,@motsomike,,,,,,,,,,,,,
https://www.tiktok.com/@rico.polska/video/7523585533025455382,@rico.polska,,,,,,,,,,,,,
https://www.tiktok.com/@studywithcalla/video/7511825654803975454,@studywithcalla,,,,,,,,,,,,,
https://www.tiktok.com/@rico.polska/video/7524287741027257622,@rico.polska,,,,,,,,,,,,,
https://www.tiktok.com/@studytokerapp/video/7511562510344965394,@studytokerapp,,,,,,,,,,,,,
https://www.tiktok.com/@studywithzeus/video/7511054354007231766,@studywithzeus,,,,,,,,,,,,,
https://www.tiktok.com/@enosuki_deva/video/7524555812388326673,@enosuki_deva,,,,,,,,,,,,,
https://www.tiktok.com/@snapsolveai/video/7513198500021095702,@snapsolveai,,,,,,,,,,,,,
https://www.tiktok.com/@emmamerjan/video/7512435617456770326,@emmamerjan,,,,,,,,,,,,,
https://www.tiktok.com/@hjnll_ce/video/7522057122222247186,@hjnll_ce,,,,,,,,,,,,,
https://www.tiktok.com/@olegxyz/video/7517608300054105400,@olegxyz,,,,,,,,,,,,,
https://www.tiktok.com/@thegeminilab/video/7513185433069686034,@thegeminilab,,,,,,,,,,,,,
https://www.tiktok.com/@virgostudy/video/7516443177339931926,@virgostudy,,,,,,,,,,,,,
https://www.tiktok.com/@testudyio/video/7516425903908457750,@testudyio,,,,,,,,,,,,,
https://www.tiktok.com/@official_aistudybuddy/video/7521712358339677446,@official_aistudybuddy,,,,,,,,,,,,,
https://www.tiktok.com/@studywithcalla/video/7511410519274704159,@studywithcalla,,,,,,,,,,,,,
https://www.tiktok.com/@etudiant_pass/video/7524027095756983574,@etudiant_pass,,,,,,,,,,,,,
https://www.tiktok.com/@studywithzeus/video/7512885559832890646,@studywithzeus,,,,,,,,,,,,,
https://www.tiktok.com/@trytldlnow/video/7513962082048445752,@trytldlnow,,,,,,,,,,,,,
https://www.tiktok.com/@rico.polska/video/7523697756788018454,@rico.polska,,,,,,,,,,,,,
https://www.tiktok.com/@vitalearning/video/7514323826453269778,@vitalearning,,,,,,,,,,,,,
https://www.tiktok.com/@lvlupstudying/video/7523377233315106104,@lvlupstudying,,,,,,,,,,,,,
https://www.tiktok.com/@cadencelovesalienss/video/7512306567119785262,@cadencelovesalienss,,,,,,,,,,,,,
https://www.tiktok.com/@diva_in_distress/video/7510980407458843912,@diva_in_distress,,,,,,,,,,,,,
https://www.tiktok.com/@rico.magyarorszag/video/7521468683017817366,@rico.magyarorszag,,,,,,,,,,,,,
https://www.tiktok.com/@diva_in_distress/video/7518771758967573778,@diva_in_distress,,,,,,,,,,,,,
https://www.tiktok.com/@antiff_studying/video/7519920062849961236,@antiff_studying,,,,,,,,,,,,,
https://www.tiktok.com/@jamworksapp/video/7511404841755872534,@jamworksapp,,,,,,,,,,,,,
https://www.tiktok.com/@estudio1252/video/7515897593587567879,@estudio1252,,,,,,,,,,,,,
https://www.tiktok.com/@ryu.studies/video/7516181188646587678,@ryu.studies,,,,,,,,,,,,,
https://www.tiktok.com/@studywithvaleriia/video/7513352297301249310,@studywithvaleriia,,,,,,,,,,,,,
https://www.tiktok.com/@revascha/video/7522362734839713032,@revascha,,,,,,,,,,,,,
https://www.tiktok.com/@ariana.study/video/7517751282082319647,@ariana.study,,,,,,,,,,,,,
https://www.tiktok.com/@ariana.study/video/7514401199064370475,@ariana.study,,,,,,,,,,,,,
https://www.tiktok.com/@diva_in_distress/video/7511603163066109202,@diva_in_distress,,,,,,,,,,,,,
https://www.tiktok.com/@studywithcalla/video/7511787526928076062,@studywithcalla,,,,,,,,,,,,,
https://www.tiktok.com/@estudio1252/video/7516967780806118674,@estudio1252,,,,,,,,,,,,,
https://www.tiktok.com/@rico.polska/video/7524674805690322198,@rico.polska,,,,,,,,,,,,,
https://www.tiktok.com/@jamworksapp/video/7516546623850286358,@jamworksapp,,,,,,,,,,,,,
https://www.tiktok.com/@jungforthebooks/video/7513669218307411205,@jungforthebooks,,,,,,,,,,,,,
https://www.tiktok.com/@ai_clutch_tips/video/7515140631866510623,@ai_clutch_tips,,,,,,,,,,,,,
https://www.tiktok.com/@letsgo.gorilla/video/7522108606351838486,@letsgo.gorilla,,,,,,,,,,,,,
https://www.tiktok.com/@studywithzeus/video/7521041758642392342,@studywithzeus,,,,,,,,,,,,,
https://www.tiktok.com/@snapsolveai/video/7512765449185119510,@snapsolveai,,,,,,,,,,,,,
https://www.tiktok.com/@ntr_management_tuition/video/7525084338916953345,@ntr_management_tuition,,,,,,,,,,,,,
https://www.tiktok.com/@gradschoolwithjess/video/7522979996898495758,@gradschoolwithjess,,,,,,,,,,,,,
https://www.tiktok.com/@smartstudyelaiah/video/7516749041154280734,@smartstudyelaiah,,,,,,,,,,,,,
https://www.tiktok.com/@serenastudies.lc/video/7520008659162631438,@serenastudies.lc,,,,,,,,,,,,,
https://www.tiktok.com/@jamworksapp/video/7514725678122667286,@jamworksapp,,,,,,,,,,,,,
https://www.tiktok.com/@ibgrad/video/7521436300147199239,@ibgrad,,,,,,,,,,,,,
https://www.tiktok.com/@schatzie___/video/7516872254202957063,@schatzie___,,,,,,,,,,,,,
https://www.tiktok.com/@studywithemmane_/video/7525055418503122207,@studywithemmane_,,,,,,,,,,,,,
https://www.tiktok.com/@adetola_azeezat/video/7514719490949549317,@adetola_azeezat,,,,,,,,,,,,,
https://www.tiktok.com/@aceofstudies/video/7518378415045512456,@aceofstudies,,,,,,,,,,,,,
https://www.tiktok.com/@jungforthebooks/video/7514369169278717189,@jungforthebooks,,,,,,,,,,,,,
https://www.tiktok.com/@learn_with_sharry1/video/7521407246434077959,@learn_with_sharry1,,,,,,,,,,,,,
https://www.tiktok.com/@ethans.study.tips/video/7512989032167542046,@ethans.study.tips,,,,,,,,,,,,,
https://www.tiktok.com/@jungforthebooks/video/7519190945712049413,@jungforthebooks,,,,,,,,,,,,,
https://www.tiktok.com/@studywithcalla/video/7512689213809134879,@studywithcalla,,,,,,,,,,,,,
https://www.tiktok.com/@studywithzeus/video/7518389717021330710,@studywithzeus,,,,,,,,,,,,,
https://www.tiktok.com/@rico.polska/video/7520284170032074006,@rico.polska,,,,,,,,,,,,,
https://www.tiktok.com/@trytldlnow/video/7514252299770793222,@trytldlnow,,,,,,,,,,,,,
https://www.tiktok.com/@cozyfocusjournal/video/7517359631937670422,@cozyfocusjournal,,,,,,,,,,,,,
https://www.tiktok.com/@ariana.study/video/7521858200224664845,@ariana.study,,,,,,,,,,,,,
https://www.tiktok.com/@study.with.iella/video/7520278821589781767,@study.with.iella,,,,,,,,,,,,,
https://www.tiktok.com/@studybuddy1o1/video/7512496849580838175,@studybuddy1o1,,,,,,,,,,,,,
https://www.tiktok.com/@rico.polska/video/7523279500235377942,@rico.polska,,,,,,,,,,,,,
https://www.tiktok.com/@rico.polska/video/7524389928709475606,@rico.polska,,,,,,,,,,,,,
https://www.tiktok.com/@ai_clutch_tips/video/7520338678732852510,@ai_clutch_tips,,,,,,,,,,,,,
https://www.tiktok.com/@diva_in_distress/video/7524723086977944839,@diva_in_distress,,,,,,,,,,,,,
https://www.tiktok.com/@studywithzeus/video/7522566612319227158,@studywithzeus,,,,,,,,,,,,,
https://www.tiktok.com/@ariana.study/video/7518124651793354014,@ariana.study,,,,,,,,,,,,,
https://www.tiktok.com/@academicmonster/video/7522757326844087565,@academicmonster,,,,,,,,,,,,,
https://www.tiktok.com/@estudio1252/video/7517715153995959559,@estudio1252,,,,,,,,,,,,,
https://www.tiktok.com/@ariana.study/video/7517394924917116174,@ariana.study,,,,,,,,,,,,,
https://www.tiktok.com/@iswariathamilselv/video/7525003328351161607,@iswariathamilselv,,,,,,,,,,,,,
https://www.tiktok.com/@finfocus.app/video/7524346001243606302,@finfocus.app,,,,,,,,,,,,,
https://www.tiktok.com/@rico.polska/video/7520219344488516886,@rico.polska,,,,,,,,,,,,,
https://www.tiktok.com/@the5academy.com/video/7524079680501140791,@the5academy.com,,,,,,,,,,,,,
https://www.tiktok.com/@diva_in_distress/video/7515080440265395474,@diva_in_distress,,,,,,,,,,,,,
https://www.tiktok.com/@snapsolveai/video/7511654981469064470,@snapsolveai,,,,,,,,,,,,,
https://www.tiktok.com/@learnwsara/video/7519613449178074390,@learnwsara,,,,,,,,,,,,,
https://www.tiktok.com/@testgenerator.app/video/7524546553889967382,@testgenerator.app,,,,,,,,,,,,,
https://www.tiktok.com/@diva_in_distress/video/7522473678215318791,@diva_in_distress,,,,,,,,,,,,,
https://www.tiktok.com/@rico.polska/video/7524418312185335062,@rico.polska,,,,,,,,,,,,,
https://www.tiktok.com/@the_mrsjdixon/video/7514475772606827819,@the_mrsjdixon,,,,,,,,,,,,,
https://www.tiktok.com/@shoparcticwhirl/video/7513217141827538206,@shoparcticwhirl,,,,,,,,,,,,,
https://www.tiktok.com/@algoreducation_en/video/7514722938118016278,@algoreducation_en,,,,,,,,,,,,,
https://www.tiktok.com/@rico.polska/video/7524769865631059222,@rico.polska,,,,,,,,,,,,,
https://www.tiktok.com/@rico.polska/video/7522867350090075414,@rico.polska,,,,,,,,,,,,,
https://www.tiktok.com/@cozyfocusjournal/video/7518061757491875094,@cozyfocusjournal,,,,,,,,,,,,,
https://www.tiktok.com/@gradschoolwithjess/video/7521173286701616439,@gradschoolwithjess,,,,,,,,,,,,,
https://www.tiktok.com/@brahamtech/video/7520678244136291591,@brahamtech,,,,,,,,,,,,,
https://www.tiktok.com/@annaleesah.writes/video/7512530312656637214,@annaleesah.writes,,,,,,,,,,,,,
https://www.tiktok.com/@ariana.study/video/7512196133226106158,@ariana.study,,,,,,,,,,,,,
https://www.tiktok.com/@studywithzeus/video/7516247858757012758,@studywithzeus,,,,,,,,,,,,,
https://www.tiktok.com/@snapsolveai/video/7515733888241601814,@snapsolveai,,,,,,,,,,,,,
https://www.tiktok.com/@try_gobu_ai/video/7518129696396070166,@try_gobu_ai,,,,,,,,,,,,,
https://www.tiktok.com/@annaleesah.writes/video/7522984076555472158,@annaleesah.writes,,,,,,,,,,,,,
https://www.tiktok.com/@lifew.lag/video/7518062936921886007,@lifew.lag,,,,,,,,,,,,,
https://www.tiktok.com/@edyoutech/video/7513724827883130143,@edyoutech,,,,,,,,,,,,,
https://www.tiktok.com/@learvo_learning/video/7514864233285274910,@learvo_learning,,,,,,,,,,,,,
https://www.tiktok.com/@thestayathomewifeandmom/video/7514222495864556842,@thestayathomewifeandmom,,,,,,,,,,,,,
https://www.tiktok.com/@testgenerator.app/video/7524917923714977046,@testgenerator.app,,,,,,,,,,,,,
https://www.tiktok.com/@ariana.study/video/7521100904259521805,@ariana.study,,,,,,,,,,,,,
https://www.tiktok.com/@isadiaries.s/video/7522256064843140408,@isadiaries.s,,,,,,,,,,,,,
https://www.tiktok.com/@writingwith.annaleesah/video/7511456332189338911,@writingwith.annaleesah,,,,,,,,,,,,,
https://www.tiktok.com/@quadratic.ai/video/7512082581060357407,@quadratic.ai,,,,,,,,,,,,,
https://www.tiktok.com/@finfocus.app/video/7518507688226000159,@finfocus.app,,,,,,,,,,,,,
https://www.tiktok.com/@try_gobu_ai/video/7518489111863282966,@try_gobu_ai,,,,,,,,,,,,,
https://www.tiktok.com/@studywithvaleriia/video/7514865447435619614,@studywithvaleriia,,,,,,,,,,,,,
https://www.tiktok.com/@learn.better3/video/7524276360659881230,@learn.better3,,,,,,,,,,,,,
https://www.tiktok.com/@finfocus.app/video/7524001734994267422,@finfocus.app,,,,,,,,,,,,,
https://www.tiktok.com/@mimi.squareddd/video/7514338885808196920,@mimi.squareddd,,,,,,,,,,,,,
https://www.tiktok.com/@invata.cu.ioana/video/7519135364892626198,@invata.cu.ioana,,,,,,,,,,,,,
https://www.tiktok.com/@diva_in_distress/video/7521740233063337223,@diva_in_distress,,,,,,,,,,,,,
https://www.tiktok.com/@paulla.studystream/video/7510674444889705750,@paulla.studystream,,,,,,,,,,,,,
https://www.tiktok.com/@lifew.lag/video/7517328384720899383,@lifew.lag,,,,,,,,,,,,,
https://www.tiktok.com/@studyywithrj/video/7525100453126868254,@studyywithrj,,,,,,,,,,,,,
https://www.tiktok.com/@quadratic.ai/video/7512129686021950750,@quadratic.ai,,,,,,,,,,,,,
https://www.tiktok.com/@thestudyclinic/video/7522976342753742110,@thestudyclinic,,,,,,,,,,,,,
https://www.tiktok.com/@try_gobu_ai/video/7519590855800343830,@try_gobu_ai,,,,,,,,,,,,,
https://www.tiktok.com/@writingwith.annaleesah/video/7511046855728418078,@writingwith.annaleesah,,,,,,,,,,,,,
https://www.tiktok.com/@stealthwriter.ai/video/7510762123853581590,@stealthwriter.ai,,,,,,,,,,,,,
https://www.tiktok.com/@asksia_yulia/video/7520657668202138911,@asksia_yulia,,,,,,,,,,,,,
https://www.tiktok.com/@rico.polska/video/7524336914489494806,@rico.polska,,,,,,,,,,,,,
https://www.tiktok.com/@finfocus.app/video/7522922826727230751,@finfocus.app,,,,,,,,,,,,,
https://www.tiktok.com/@snapsolveai/video/7511310765916261654,@snapsolveai,,,,,,,,,,,,,
https://www.tiktok.com/@writingwith.annaleesah/video/7510686736318582046,@writingwith.annaleesah,,,,,,,,,,,,,
https://www.tiktok.com/@onadekoghiyas/video/7524718574968016133,@onadekoghiyas,,,,,,,,,,,,,
https://www.tiktok.com/@snapsolveai/video/7512445298162158870,@snapsolveai,,,,,,,,,,,,,
https://www.tiktok.com/@finfocus.app/video/7523251337707015455,@finfocus.app,,,,,,,,,,,,,
https://www.tiktok.com/@studywithzeus/video/7513321864064699670,@studywithzeus,,,,,,,,,,,,,
https://www.tiktok.com/@iusedchatgpt/video/7521077006943997239,@iusedchatgpt,,,,,,,,,,,,,
https://www.tiktok.com/@annaleesah.writes/video/7522558403944680735,@annaleesah.writes,,,,,,,,,,,,,
https://www.tiktok.com/@study_with_cal/video/7524777597876669727,@study_with_cal,,,,,,,,,,,,,
https://www.tiktok.com/@smartstudytips84/video/7523411368234519839,@smartstudytips84,,,,,,,,,,,,,
https://www.tiktok.com/@a.phiweeee/video/7522548591131512070,@a.phiweeee,,,,,,,,,,,,,
https://www.tiktok.com/@memenomepooz/video/7513017089762905374,@memenomepooz,,,,,,,,,,,,,
https://www.tiktok.com/@studywithvaleriia/video/7522812162180517150,@studywithvaleriia,,,,,,,,,,,,,
https://www.tiktok.com/@snapsolveai/video/7511680087100591382,@snapsolveai,,,,,,,,,,,,,
https://www.tiktok.com/@deelifehacks/video/7521618597421108494,@deelifehacks,,,,,,,,,,,,,
https://www.tiktok.com/@ariana.study/video/7520367728616606989,@ariana.study,,,,,,,,,,,,,
